,Time,ID_Coin,Time_human,Open,High,Low,Close,NumberOfTrades,Pt+10c,Pt+1buyHigh,Pt+5c,Pt-1,Pt3 +0,Pt3 +12,Pt3 +3,Pt3 +6,Pt3 +9,Pt3 -12,Pt3 -15,Pt3 -3,Pt3 -6,Pt3 -9,QAVol3 +0,QAVol3 +12,QAVol3 +3,QAVol3 +6,QAVol3 +9,QAVol3 -12,QAVol3 -15,QAVol3 -3,QAVol3 -6,QAVol3 -9,QuoteAssetVolume,Trades3 +0,Trades3 +12,Trades3 +3,Trades3 +6,Trades3 +9,Trades3 -12,Trades3 -15,Trades3 -3,Trades3 -6,Trades3 -9,Volume,Vt3 +0,Vt3 +12,Vt3 +3,Vt3 +6,Vt3 +9,Vt3 -12,Vt3 -15,Vt3 -3,Vt3 -6,Vt3 -9,mfi3 +0,mfi3 +12,mfi3 +3,mfi3 +6,mfi3 +9,mfi3 -12,mfi3 -15,mfi3 -3,mfi3 -6,mfi3 -9,rsi3 +0,rsi3 +12,rsi3 +3,rsi3 +6,rsi3 +9,rsi3 -12,rsi3 -15,rsi3 -3,rsi3 -6,rsi3 -9,vwap3 +0,vwap3 +12,vwap3 +3,vwap3 +6,vwap3 +9,vwap3 -12,vwap3 -15,vwap3 -3,vwap3 -6,vwap3 -9
194,1656018000000,STORJUSDT,2022-06-23 21:00:00,0.8167,0.8373,0.8163,0.8317,705,0.9362,0.836,0.9483,0.816,0.9483,0.9348,0.9286,0.9323,0.9251,0.8103,0.8201,0.8336,0.816,0.8103,2185907.59680000,611933.42530000,980059.07080000,887019.92740000,387651.79760000,382345.07470000,473561.37620000,351067.81010000,145844.96910000,122172.24230000,173632.5119,8213,2474,3861,3470,1282,939,1962,1350,473,546,209276.0,2332096.0,655519.0,1051678.0,950033.0,418142.0,468998.0,581536.0,422390.0,179582.0,150702.0,83.9073975747035,53.11556684990141,58.8025648800771,57.37552334417727,50.308375674236906,64.21719200657387,70.38610825053267,59.38396826591406,51.80052502744084,50.799809650961876,93.95116297472589,82.47540342388479,84.54217443840552,84.84907667999317,81.459774299719,78.90789404559048,91.04161401109101,84.81325739263436,80.64771448535835,78.90789404559048,0.9205899409181968,0.9319654315778754,0.9356541051697503,0.9331701191963608,0.9318411813790878,0.8148220058243396,0.8123238268371442,0.8244724948447215,0.8123282451869703,0.8130037770964446
195,1655316060000,BNBDOWNUSDT,2022-06-15 18:01:00,0.10862,0.11221,0.10718,0.11143,352,0.11986,0.11223,0.11789,0.10725,0.1155,0.1162,0.11934,0.11986,0.11887,0.11262,0.11451,0.11223,0.11014,0.111,33594.74345620,20930.42447330,17703.33896400,40331.38214070,25279.13817120,14334.28215180,5681.45664460,85184.64968540,16305.61429770,35603.14880560,38017.294071,275,84,91,292,167,39,22,712,107,355,344511.06,291324.32,177643.82,149779.7,337833.38,212060.23,126589.23,49528.17,772773.21,147052.23,324752.66,54.63981784741767,50.89926332399486,50.80546091078114,55.614061759233586,51.953421313611685,55.55715658369504,51.358691756708055,71.09949297143939,53.93996995516842,63.92767699643964,51.69232289790106,50.88169445683863,61.65645453487978,62.77615369054198,59.22992453094327,34.802575990403554,41.53929760206511,39.198573077527776,28.173688085839345,30.27095601018064,0.11211283688971005,0.1180790457013042,0.116231356872543,0.1191998498277911,0.11932552283183169,0.11362131259432628,0.11453203332922321,0.11085783017927837,0.11048801166911743,0.1113306934057609
196,1660299000000,BALUSDT,2022-08-12 10:10:00,6.73,6.88,6.7,6.82,472,8.15,6.95,10.8,6.73,11.53,7.58,8.74,8.15,7.63,6.64,6.54,6.88,6.71,6.66,3280963.61880000,1314328.58510000,4793235.99400000,2029809.10650000,2082202.38640000,46944.30070000,7647.60090000,513852.45020000,147837.02650000,16675.96150000,200376.1259,12780,3823,15495,6197,5786,213,21,1323,359,64,29530.31,375784.53,174590.85,523550.4,244041.32,272113.07,7103.95,1169.94,75468.61,22064.53,2503.69,98.62306857180488,53.31353376669927,98.93057463178023,59.562518889799286,60.176540240637515,65.23762350717251,46.81186773230704,90.4791920797811,75.83261685799553,50.67405789500885,99.24129198778137,53.097673006494034,62.31087257715387,57.44277025324351,53.47724341720616,81.01123595505607,69.99999999999991,90.83208296467,85.30162520456572,82.40241362738284,9.670261254100822,7.735047632295981,9.714121918071168,9.012376891367893,8.06361394420508,6.604883212934505,6.534773068171011,6.804678042765772,6.702250667732542,6.628827703785737
197,1661373900000,BLZUSDT,2022-08-24 20:45:00,0.1076,0.1099,0.1075,0.1088,730,0.1536,0.111,0.166,0.1075,0.166,0.1286,0.1674,0.1475,0.1419,0.1077,0.108,0.1103,0.1075,0.1079,5861085.74210000,1519246.68070000,5029100.30910000,2426953.31250000,3025181.71390000,242578.77370000,425017.41180000,679422.11290000,93182.02740000,159381.59710000,199897.6624,28521,7940,28202,14211,15831,933,1619,2619,379,624,1834596.0,40317165.0,11245728.0,28262199.0,15629382.0,19994265.0,2243170.0,3939101.0,6192369.0,866193.0,1483326.0,92.65979370082712,51.89320814112504,78.00895249974732,57.944335534118096,60.44971267039285,57.47807530866379,67.37604757844838,67.5278498290345,50.70468248475984,53.64019043479804,97.82124682469289,56.61721684288369,97.8711506326407,72.46392558358005,67.17881009996803,80.83341935927882,84.24242424242425,83.73742023635663,76.70989913873908,81.3745437522025,0.14647036335388786,0.1435269845483,0.1609524740095286,0.16653021704094004,0.15106034745403804,0.10803628391573258,0.1076368321784773,0.1093463885420288,0.10763855529578607,0.10794078061535554
198,1661395260000,BLZUSDT,2022-08-25 02:41:00,0.132,0.1343,0.1318,0.1339,508,0.1492,0.1363,0.1431,0.1321,0.1371,0.1442,0.1426,0.1494,0.1472,0.1299,0.128,0.1339,0.1306,0.1309,837234.86600000,408673.57790000,695899.65200000,752542.61280000,453454.43460000,230210.90010000,459607.69690000,193004.19820000,96939.65580000,109892.04690000,110978.2552,3307,1952,3509,3787,2092,1222,1938,975,479,609,832137.0,6066146.0,2806057.0,4889781.0,5119266.0,3041317.0,1787268.0,3547658.0,1455859.0,743146.0,845786.0,68.20625851120722,52.91474079547797,62.8731900350277,64.18549803552817,54.18490066433359,52.09895530782321,62.89426627892932,50.984509855702385,46.98175044430103,47.4695198308995,62.14841492142806,64.6769118222679,70.99594689229463,77.88011952347124,71.9315703784261,41.365033561257114,33.610341643582686,54.67943339473105,44.12082813284445,45.00595149194623,0.1368849546630187,0.14676169128227476,0.13948469425423032,0.14455097021724445,0.14773148036523043,0.12925499576438987,0.12983921406673088,0.13215605642855138,0.13042041396359316,0.12941879568997317
199,1661533020000,BLZUSDT,2022-08-26 16:57:00,0.1181,0.1216,0.1177,0.1204,791,0.132,0.1209,0.1238,0.1181,0.1238,0.134,0.1294,0.136,0.1337,0.121,0.11,0.1225,0.1181,0.1195,1133790.42050000,1626662.17630000,1180006.53990000,1638614.78930000,2103132.56530000,3481890.92960000,38545.61080000,661562.02880000,683877.77660000,1144449.50100000,215801.4566,3555,5106,3623,5421,6098,9733,152,2155,2408,4362,1798639.0,9134459.0,11970226.0,9289694.0,12396893.0,15556435.0,29596984.0,348874.0,5481330.0,5755541.0,9502227.0,56.547156801230855,58.364228229448116,56.98315863854216,60.72349843177326,63.863801148249124,93.16718274551698,51.06458863123063,52.67771138772493,52.86935193047619,57.16775383485286,71.29283006126252,76.41719441254304,77.46929119248887,82.30220530445523,76.17039103889695,72.49473579809879,35.17414679756891,69.4898988923581,61.986645717106825,66.84350889762135,0.12285825308963251,0.1352058098922108,0.12581572783291586,0.1312870452751894,0.13463071654056122,0.11751456550240326,0.11024335991768909,0.11993982359798677,0.11963476153480203,0.11820757153130275
200,1657870200000,IRISUSDT,2022-07-15 07:30:00,0.02238,0.02282,0.02238,0.02272,59,0.02602,0.02279,0.02347,0.02237,0.02347,0.02619,0.02486,0.02612,0.0261,0.02234,0.02219,0.02258,0.02237,0.0223,41283.84282900,519895.16461100,200258.43103200,520550.74210100,412397.05009700,9081.06383600,8198.85464000,24528.10106800,8448.38066400,8376.92800500,13968.624002,240,3128,1156,2697,2330,73,77,160,83,57,616351.6,1802047.6,20175776.8,8265772.1,20237954.8,16138520.6,407254.0,370382.4,1081931.6,376459.0,375888.6,57.34967475505314,80.71514870468337,83.28657960793885,92.75870683064319,77.20586152723072,40.25271258244443,39.7514524348936,49.51399917729204,40.002906740200515,39.96494062999594,75.52939605596094,88.0612037674835,84.13832045003855,88.19319223363424,87.80947309612192,59.32806527365913,56.24070966195163,63.87070745057577,59.65967040872195,58.149866614696286,0.022926585408567898,0.02582296660547075,0.024169348287891964,0.025359914692968336,0.025756291017829988,0.02222347709717977,0.02206429947438606,0.022543427585632173,0.022340045489611448,0.02228693367125391
201,1656709020000,KMDUSDT,2022-07-01 20:57:00,0.185,0.1888,0.185,0.1888,99,0.2187,0.1977,0.2094,0.185,0.2094,0.2221,0.216,0.2274,0.2232,0.18,0.18,0.1925,0.185,0.182,184335.04950000,135235.39790000,147368.96820000,214176.66550000,186658.25820000,10.80000000,466.69980000,159823.90530000,23180.88760000,22057.90060000,59663.4202,1132,637,888,1321,1053,1,10,460,94,39,319453.0,897689.0,610812.0,687956.0,964767.0,815351.0,60.0,2590.0,840518.0,126192.0,121798.0,98.98721009903642,63.324388259843374,80.23419910989752,85.56433333093815,75.70616470726611,48.07831896157737,53.431633830226026,98.83028190125472,92.0302539813366,91.66730608056115,97.94326038327193,87.19307305772395,98.33374965875967,98.76862570004133,89.50073400932432,72.60210396039642,72.60210396039642,95.35493675896507,90.35100880144515,83.91502072298304,0.19880863523926282,0.2247865759383745,0.20887532966080052,0.21883440136873106,0.22427537438529355,0.1801303144654088,0.18015360564800809,0.19072384258636682,0.18277214807048672,0.18149926143544123
202,1656842400000,KMDUSDT,2022-07-03 10:00:00,0.2066,0.21,0.2066,0.21,64,0.2293,0.2133,0.2226,0.2066,0.2226,0.2491,0.2219,0.2294,0.2388,0.2036,0.2086,0.2154,0.2066,0.2052,234231.32650000,422077.93550000,93692.20430000,203851.94680000,270452.66030000,13297.74680000,16378.28050000,50230.20360000,14433.06240000,2718.99690000,11126.5012,1052,2221,514,915,1467,89,105,321,95,24,53326.0,1040420.0,1722438.0,426544.0,892593.0,1145105.0,64150.0,79233.0,237222.0,69785.0,13266.0,88.19355452638806,78.5605422668288,57.974249951476565,67.53732465494724,71.76795185539048,50.66200374513393,53.133064130829936,67.39466887522468,51.688814554496254,43.53655652979355,76.69688244676539,87.14915764713447,75.11847798792901,79.8930521733925,84.02949953579312,53.597283502813646,67.53042021774469,70.84603254416874,59.22800560778922,56.677608437252054,0.22085424785138041,0.24203911263638123,0.2221754414332367,0.22603375209196114,0.23321220360753492,0.20593328939507005,0.2057090517271985,0.21093612936078546,0.20564814230613315,0.2052276213358134
203,1656842880000,KMDUSDT,2022-07-03 10:08:00,0.2195,0.223,0.2195,0.2219,107,0.2578,0.2232,0.2356,0.2195,0.2294,0.2568,0.2388,0.2491,0.2558,0.2066,0.2052,0.2219,0.2226,0.2154,203851.94680000,251466.72670000,270452.66030000,422077.93550000,290926.17870000,14433.06240000,2718.99690000,93692.20430000,234231.32650000,50230.20360000,9088.9222,915,1175,1467,2221,1400,95,24,514,1052,321,41204.0,892593.0,994625.0,1145105.0,1722438.0,1143253.0,69785.0,13266.0,426544.0,1040420.0,237222.0,68.96321484600881,61.140490368489964,73.15556145613132,79.79165364542749,64.7938304370985,60.38062102010054,49.577485767221894,59.314711253691804,92.91020529303456,76.89569710704694,83.9267604965864,91.17020042765874,87.25653732960276,89.75983604244853,90.998522241937,67.83346824476575,65.77912254160357,80.06822633549916,81.76945275276593,77.12797464128397,0.22603375209196114,0.2540215700334631,0.23321220360753492,0.24203911263638123,0.24910380286406777,0.20564814230613315,0.2052276213358134,0.2221754414332367,0.22085424785138041,0.21093612936078546
204,1656847200000,KMDUSDT,2022-07-03 11:20:00,0.2451,0.2477,0.2444,0.2473,81,0.2667,0.249,0.2634,0.2442,0.2528,0.2644,0.2666,0.2749,0.2615,0.2395,0.2363,0.2473,0.2456,0.239,117817.63420000,129877.76590000,489841.51180000,358880.28070000,401661.24900000,74100.77670000,34802.88430000,26713.23460000,94091.26810000,55498.58080000,12226.4327,638,764,2264,1698,2098,402,234,223,533,301,49685.0,469552.0,491006.0,1830762.0,1328438.0,1499689.0,309652.0,149529.0,108919.0,383801.0,229794.0,47.36773084587898,47.101498322618426,59.208210608310715,54.62735528268262,55.766259412912135,44.92817283926815,43.5339615805935,43.651918939558556,45.8661703196056,44.357760746674494,51.44672918460897,56.39377093533705,61.157411444259004,65.61212951742549,54.70416237003006,38.49407367333892,35.16063805886321,46.49653283630674,44.883714610793234,38.16392385043641,0.24980012291022363,0.2665998170153305,0.26405777622823084,0.2692467758293239,0.26931375620684644,0.23761905014943263,0.23633527601265467,0.24459474211181467,0.242764532142537,0.23972165122489855
205,1656848700000,KMDUSDT,2022-07-03 11:45:00,0.2648,0.2725,0.2638,0.2719,222,0.3017,0.2725,0.2811,0.266,0.2811,0.2985,0.285,0.3054,0.3024,0.27,0.2644,0.2677,0.266,0.2685,136498.74090000,310169.33540000,357684.66280000,472674.42890000,1200407.90530000,106283.93170000,129877.76590000,91500.65930000,95216.98260000,184168.44630000,41892.6105,896,1665,2251,3038,5309,709,764,573,616,1059,156362.0,495552.0,1042425.0,1240526.0,1579024.0,3895882.0,395100.0,491006.0,339567.0,359568.0,675414.0,50.703389294934155,51.338063415301264,59.18370545289516,62.929837805800595,77.06768001654305,49.339587297398694,50.2861260681515,48.585168639429085,48.76371414513361,52.458990940049084,73.72326442776176,74.34387699983048,75.12627030994386,80.87772684979358,78.02064781283472,71.1196877647519,68.80571014119451,67.95679429128401,67.1064218150178,69.62975445117573,0.2734987555067002,0.30835732739985583,0.28343567201473663,0.293609704409096,0.3078736579343402,0.2666096515917207,0.2665998170153305,0.2664228007466368,0.26900111480199645,0.27033009657043244
206,1656867960000,KMDUSDT,2022-07-03 17:06:00,0.2287,0.2307,0.228,0.2307,78,0.2473,0.231,0.241,0.228,0.241,0.2489,0.2429,0.2459,0.2539,0.2292,0.228,0.2327,0.228,0.2285,132586.51290000,140951.82920000,140027.23930000,116586.42340000,139411.87790000,33970.46840000,8151.37110000,33230.81200000,9245.57440000,8554.34660000,10587.1864,658,921,1019,730,705,216,77,232,95,98,46181.0,558416.0,559678.0,571780.0,472665.0,556894.0,149522.0,35655.0,144195.0,40486.0,37487.0,65.17990966979917,64.06021944762784,65.79192331091252,61.40675978829502,64.0243580818675,52.49637430801157,48.183723066457866,52.55004707250853,48.36044875675649,48.24253547650717,68.14084029341394,68.8823224235904,70.42875039859636,73.64678415710588,79.92162699061811,41.87904194407311,37.52109173795922,53.5688668914274,38.866003467739496,40.12102782328658,0.23710009782558678,0.2507658355514319,0.241364865327194,0.24461848685186866,0.248467857500153,0.22831925455105112,0.22904417263128704,0.23039028432811173,0.2282923075936542,0.22834009111860923
207,1657665480000,KMDUSDT,2022-07-12 22:38:00,0.2026,0.2119,0.2026,0.2103,225,0.2485,0.2168,0.2267,0.203,0.2211,0.3087,0.2304,0.2244,0.2861,0.2038,0.2013,0.2103,0.2025,0.2025,260754.15480000,856732.60310000,120068.84980000,206083.63270000,760853.79440000,13037.04570000,6007.71590000,96679.16240000,816.68250000,4197.66380000,94117.9962,1523,4707,1059,1424,3823,92,52,237,3,22,449596.0,1180037.0,2828590.0,526896.0,886508.0,2901787.0,64555.0,29717.0,462213.0,4033.0,20716.0,90.61591593005446,87.14669636010441,60.9126670047911,67.67867554328441,85.89653866502827,58.80480377113933,53.42196958583886,80.01387708504853,48.19611918419286,50.86286359040086,80.334752973952,91.57239662641408,85.09076413270645,72.84957841895593,89.52998991253004,58.30868761552685,50.89622641509438,70.02302640899174,53.763776843540555,53.763776843540555,0.21650602786827017,0.2862990006242172,0.2222850876201155,0.22837632891940307,0.2579373251291148,0.20269165994851776,0.20415548021695878,0.20821678534507534,0.2027790146403222,0.20290903902460003
208,1657694400000,KMDUSDT,2022-07-13 06:40:00,0.25,0.2556,0.25,0.2545,129,0.2727,0.2566,0.2772,0.2489,0.2631,0.2696,0.2768,0.2727,0.2779,0.2536,0.2574,0.2526,0.2515,0.2544,133416.09990000,164326.64700000,299676.20330000,351212.19220000,103036.34940000,41978.29420000,87903.76410000,108036.32790000,21594.73080000,22262.27900000,34445.9375,603,1195,1560,1905,577,233,505,464,176,138,135444.0,513286.0,606087.0,1092321.0,1255798.0,370813.0,164296.0,343310.0,426532.0,85522.0,87758.0,71.18721155372104,56.778425478203815,83.00779055277835,85.01397726010093,52.33370284140009,57.06013467977571,76.57628048333852,67.97654772058061,50.83213645430883,51.03509843160695,71.07168609248147,64.9645874004974,77.93422316113457,72.398917265297,74.8397219179154,65.75975002893179,71.96246295686531,62.84884614579612,61.79235043020782,66.41604425809535,0.25659590339122396,0.27294101347800864,0.2687908344528476,0.2752640298610647,0.2772637288817056,0.25505587772143484,0.25254128357364997,0.25261649122944063,0.25292591451215757,0.25454589334031597
209,1657696740000,KMDUSDT,2022-07-13 07:19:00,0.2877,0.295,0.2828,0.2935,367,0.3184,0.2947,0.3052,0.2867,0.307,0.2996,0.2975,0.3184,0.3192,0.2768,0.2842,0.2925,0.2927,0.2785,306842.31560000,376443.87130000,238720.40420000,369649.23100000,445463.14480000,133864.38360000,111815.15950000,157423.12190000,219175.54690000,68691.30090000,77586.9411,1401,1930,1154,1733,2128,1327,776,907,867,387,268737.0,1029651.0,1226334.0,786203.0,1186784.0,1402975.0,482673.0,389185.0,542679.0,770899.0,247103.0,58.80997515298027,58.85612077325599,55.22727524736342,60.02542938067424,62.512659502913415,52.51485998459515,51.51532801479343,52.88625859168363,56.024495053661234,49.341780046653376,71.45157697692913,59.64108043188923,64.73149002407538,71.15824958951923,71.37328247246407,60.22027858762552,65.33658239415169,66.52640553671029,66.6737287840736,60.97629341603288,0.29677953940966595,0.31228754220215277,0.30051648298816974,0.3071560230925665,0.31490603204133416,0.2814133152034697,0.2883126894307938,0.28816333030851615,0.28464776460819,0.27764672716925015
210,1657701120000,KMDUSDT,2022-07-13 08:32:00,0.2997,0.315,0.2902,0.3037,971,0.35,0.316,0.3284,0.2991,0.3191,0.3773,0.3443,0.3461,0.361,0.2967,0.3013,0.3037,0.3001,0.2945,322736.13890000,1204223.71550000,585427.27940000,584836.29000000,834813.92560000,54230.65540000,139454.01940000,220626.92900000,91464.23380000,47498.51200000,174886.9781,1814,5749,3101,3415,4061,361,598,1213,524,324,582323.0,1019869.0,3219924.0,1762524.0,1695293.0,2328721.0,182334.0,467047.0,735128.0,306388.0,160951.0,51.34998880146534,72.39328362213571,59.71161449814696,59.320574637745025,65.68767014716902,40.576496226970114,42.96544231908574,47.67874398093491,42.29331907249079,40.387272792870455,59.85235881442266,76.2647349483526,68.36282208918337,68.87042373862582,72.76571324171381,48.722261271211984,51.03226688542523,52.61988102159138,50.69171664731197,47.612227460535266,0.3099788833637132,0.3672543656754637,0.32825145198156164,0.339642458483681,0.3525032761565939,0.2983361354376963,0.2977728187517402,0.30163307319970756,0.2973312571102918,0.29629562268474685
211,1657706760000,KMDUSDT,2022-07-13 10:06:00,0.3522,0.3575,0.3513,0.3572,188,0.3822,0.36,0.3704,0.352,0.3704,0.38,0.3684,0.3855,0.3773,0.3574,0.3521,0.3622,0.352,0.3554,313087.03730000,170436.99630000,222449.03310000,496529.82800000,483306.88960000,217572.32140000,70088.22480000,170315.46170000,100304.73190000,166304.39870000,38697.8661,1540,891,1175,2126,1944,974,334,679,654,826,109127.0,850895.0,447425.0,598692.0,1311414.0,1265619.0,604842.0,198625.0,474966.0,285681.0,466481.0,53.69466216245085,47.86372330131696,50.47070780408888,58.50744064271572,57.91856256904524,50.142391287147866,45.38833486692948,49.002283242208364,46.53403250162984,48.57488751449569,61.28616245162529,62.42016101652295,59.931199279474875,66.70840234560586,61.34970693331771,55.72483925074288,53.20087850267273,57.640058486410446,52.46950816775492,54.529704567074766,0.36539928471637173,0.38058831053570913,0.36928981098294433,0.37662436775760094,0.3801408186080659,0.35673848546362197,0.3539844149853109,0.35649976743482853,0.3544414826859107,0.35713505385397304
212,1657708200000,KMDUSDT,2022-07-13 10:30:00,0.3757,0.3808,0.3754,0.3806,344,0.4152,0.382,0.3953,0.3758,0.3953,0.4229,0.406,0.4203,0.4205,0.38,0.3773,0.3791,0.3758,0.366,506815.87590000,802332.61120000,1025478.25050000,684190.71510000,1089240.99040000,170436.99630000,483306.88960000,166622.82440000,288369.43730000,189990.11440000,63326.4489,2134,3547,4275,3264,4963,891,1944,929,1228,1023,167469.0,1306835.0,1874942.0,2556212.0,1669146.0,2553205.0,447425.0,1265619.0,438730.0,774999.0,509774.0,56.67735052592968,57.076020768814516,66.98649992152205,57.38890333740675,63.902799337422984,46.24778195170528,57.0314156197766,46.368536251281874,50.37820103572295,46.89798830035594,62.09109462954778,70.63443070613167,65.72857323155034,69.88717762889277,69.94211305677752,56.99909626332312,55.72289313481959,55.44239605026291,53.913480298029434,49.096966080816664,0.3869937292509875,0.42485915444240374,0.3976738383284835,0.40613134145477536,0.41998182885158847,0.38058831053570913,0.3801408186080659,0.375704549972303,0.3726107287435213,0.3751652480135618
213,1657709460000,KMDUSDT,2022-07-13 10:51:00,0.4107,0.4178,0.4051,0.4169,670,0.4488,0.4185,0.4304,0.4101,0.4304,0.4455,0.4342,0.4541,0.47,0.4205,0.4203,0.4236,0.4101,0.4229,559646.20620000,671847.14100000,609564.56640000,731799.12610000,1036677.08680000,1089240.99040000,684190.71510000,362650.55880000,406022.30320000,802332.61120000,119927.6382,2533,3487,2805,3406,4943,4963,3264,1653,2242,3547,291838.0,1301356.0,1475528.0,1398645.0,1644007.0,2234533.0,2553205.0,1669146.0,875303.0,983874.0,1874942.0,53.768030354041564,53.768764746250625,54.66334117379883,56.94706938261562,61.883762229003764,65.940776354847,59.86611864183532,50.27965087180038,51.023633764373876,58.958441615123846,72.64413885647586,66.88083840413901,73.60717889657622,77.9791912609372,80.72637498003051,75.40204380750754,75.3561580882353,70.87845227961509,66.94534259981316,75.98001707701663,0.42431712263305055,0.4604562852560466,0.43177596661383943,0.44159809066783406,0.4579137760772525,0.41998182885158847,0.40613134145477536,0.4149894073022633,0.42077296262975067,0.42485915444240374
214,1657718280000,KMDUSDT,2022-07-13 13:18:00,0.3813,0.3939,0.378,0.393,683,0.4594,0.4177,0.4279,0.3812,0.4279,0.451,0.4675,0.4821,0.4458,0.4095,0.4101,0.405,0.3812,0.4,610059.79980000,554157.85660000,1535345.64920000,1426588.30930000,1195651.79260000,235968.05400000,326000.56390000,447934.75630000,410097.75300000,251235.01800000,166134.6203,2331,2344,5951,5872,4743,1219,1984,2128,2185,1418,428884.0,1442755.0,1210337.0,3406969.0,3085737.0,2557482.0,570477.0,798434.0,1118532.0,1047704.0,611115.0,59.00667016198099,50.78633358066003,73.03420110003191,70.26232882010486,63.17526839945897,50.2539419562713,52.483014557834345,55.37640310953304,54.36635597945829,50.580398035925434,52.081817785934156,55.16208347507708,62.30986737693938,65.25451431438199,53.965409735587656,41.71301043451748,41.92472777842345,43.908071693984816,32.85474741800701,38.405952772470975,0.41176206309562347,0.45733668001744954,0.4453346073027386,0.46272133519778447,0.46518825064205377,0.41097793908199043,0.4139974543292023,0.3935266946599232,0.3938452610763039,0.40938646089343866
215,1657726800000,KMDUSDT,2022-07-13 15:40:00,0.4916,0.5045,0.4915,0.502,666,0.5621,0.5045,0.5248,0.4922,0.5145,0.5183,0.546,0.5621,0.5424,0.4828,0.466,0.4987,0.4873,0.4898,477439.62990000,654500.15070000,1440647.50130000,1386285.72330000,1018049.12840000,286477.14420000,115190.25150000,356723.45050000,298193.84490000,448164.35060000,160572.2499,2184,3093,5892,6066,4466,1133,654,1742,1348,1971,321942.0,949674.0,1239923.0,2714673.0,2501766.0,1861568.0,601896.0,245680.0,716812.0,605829.0,926331.0,59.2767767571019,53.9315900134889,76.92411119616166,74.88334046370852,62.87979136392155,54.11921360147532,46.73056001674517,55.149392013775156,53.119946656196795,59.68593062804575,63.481653772999046,56.03138718027452,71.61239915915594,74.71154212760793,65.31532493896057,51.245831852075185,42.76491999175881,57.86009025229289,53.01417321314089,54.285378582535984,0.5011111767315577,0.5375910163316074,0.5271125480747321,0.5454840330347964,0.5523465489921239,0.47555451436410023,0.46797827189810565,0.4925375146896751,0.48629260370979527,0.4818853004167574
216,1657730040000,KMDUSDT,2022-07-13 16:34:00,0.4718,0.4798,0.4717,0.4798,204,0.5175,0.485,0.4976,0.4724,0.5011,0.4982,0.4891,0.5175,0.4886,0.473,0.472,0.4833,0.4727,0.4798,281424.97030000,134142.74420000,220014.27030000,270263.15880000,268705.97310000,123783.22850000,190771.25370000,183476.82150000,96640.53800000,126884.14850000,40103.6095,1328,707,1183,1470,1510,656,870,723,496,664,83933.0,571331.0,269943.0,443485.0,534829.0,536936.0,262193.0,410088.0,384597.0,204004.0,265313.0,50.560294749544596,47.064564094279724,49.184199042898086,50.37092161264264,50.273878449895136,47.1770739640867,48.249522404014805,48.50617604238332,46.70014347097801,47.230440759899516,54.52729421886558,52.56235174714659,51.28398198486477,57.69706792931988,50.422842022116136,47.437525985376986,47.19980802111767,50.188262936940625,47.413557026705625,49.115202210048714,0.48880599696490395,0.4976547837201531,0.49456600359079883,0.5008420342889229,0.5026239624668966,0.4701713546369253,0.4637258181610808,0.4769571952816935,0.4764105177665987,0.47539900708870314
217,1657741740000,KMDUSDT,2022-07-13 19:49:00,0.4105,0.4234,0.4103,0.4232,336,0.4586,0.4266,0.4373,0.4113,0.4287,0.4432,0.442,0.4586,0.4462,0.4291,0.4243,0.425,0.417,0.4273,103413.53730000,155615.60020000,453058.42200000,828541.26490000,228198.04940000,110262.57770000,91575.71880000,186408.47190000,185841.41420000,187068.00510000,66852.9173,548,873,1702,3714,1344,490,488,946,1047,694,160006.0,243010.0,346953.0,1032526.0,1810437.0,504067.0,258803.0,217180.0,445983.0,446911.0,433960.0,44.71362518151417,47.201496586767334,58.41426292208559,67.6865007823314,48.90470376012867,45.051485969697985,44.265367692818174,48.2670295787203,48.247493687936306,48.21215014313713,33.449586028997075,45.98401312429327,44.35687046739523,54.40194807973256,47.5033025124437,25.79071134626686,20.279146141215108,29.89990700183067,21.492695585927194,25.09018759018757,0.4224691918011745,0.4496605193767479,0.43576461241914505,0.45001454658396894,0.4556761021799919,0.42450340677433157,0.42265879451189325,0.4194823806259944,0.42377232182691904,0.4282616446509605
218,1658170260000,KMDUSDT,2022-07-18 18:51:00,0.2873,0.2915,0.2873,0.2906,115,0.3273,0.3068,0.3194,0.2873,0.3194,0.3147,0.33,0.3178,0.3368,0.284,0.284,0.3013,0.2873,0.2861,428864.98110000,575484.45050000,448946.57520000,312255.32170000,512954.89910000,2223.30260000,142.01140000,194839.83810000,10138.01720000,2256.06390000,27780.1416,2040,3348,2484,1801,2423,18,3,1064,55,19,95762.0,1377592.0,1778377.0,1397639.0,969269.0,1542592.0,7809.0,500.0,651286.0,35376.0,7912.0,98.03501104679287,81.97437927947024,98.12648766337637,72.14926323674764,80.22524473149895,53.653608397318266,49.39867891732856,95.66172769600826,66.20303058398994,53.731789860280934,92.02104757766722,60.22871152554796,93.82227910747389,73.3095713028854,80.47070804710646,41.45101663585928,41.45101663585928,85.16080050839773,61.20157791828733,55.48045175938326,0.3085038159679061,0.32737448830948634,0.3180512192798846,0.32159877499815515,0.3273384983749764,0.2843192923336142,0.28390885425889856,0.2978834917324681,0.2863505575063143,0.28493726438097666
